target_id	length	eff_length	est_counts	tpm
YIL018W_mRNA	765	606.461	23921.4	987.509
YKL036C_mRNA	393	235.332	92.5398	9.84474
YGR039W_mRNA	312	157.145	125	19.9144
YHR087W_mRNA	336	179.898	2206	306.999
YHR176W_mRNA	1299	1140.46	419	9.19793
YIL027C_mRNA	426	267.898	846	79.0603
YKR088C_mRNA	1014	855.461	1149	33.6261
YGL059W_mRNA	1476	1317.46	582	11.0597
YLL037W_mRNA	381	223.485	97.2866	10.8984
YBR272C_mRNA	1443	1284.46	1187	23.1359
YOR210W_mRNA	213	73.5	1087	370.253
YOR364W_mRNA	369	211.731	47.9952	5.67504
YOL087C_mRNA	3351	3192.46	3068	24.0595
YGL123W_mRNA	765	606.461	27731	1144.77
YML096W_mRNA	1578	1419.46	1390	24.5159
YML016C_mRNA	2079	1920.46	2584	33.6856
YGL099W_mRNA	1923	1764.46	2550	36.1813
YML006C_mRNA	2325	2166.46	1604	18.5357
YMR178W_mRNA	825	666.461	1446	54.3188
YOR127W_mRNA	3024	2865.46	3426	29.9329
YAL035W_mRNA	3009	2850.46	11749	103.191
YDR035W_mRNA	1113	954.461	5015	131.543
YML109W_mRNA	2829	2670.46	1208	11.325
YAL008W_mRNA	597	438.491	1165	66.5153
YHR173C_mRNA	339	182.764	106	14.5202
YBR120C_mRNA	489	330.613	329	24.9134
YBR084C-A_mRNA	570	411.519	11388.2	692.82
YOR184W_mRNA	1188	1029.46	7468	181.615
YKL151C_mRNA	1014	855.461	2744	80.3046
YLR452C_mRNA	2097	1938.46	4389	56.6846
YJR066W_mRNA	7413	7254.46	6893	23.7881
YER066W_mRNA	558	399.519	114.975	7.20484
YOR150W_mRNA	492	333.613	1296	97.2565
YOR179C_mRNA	567	408.519	322	19.7333
YOR340C_mRNA	981	822.461	3054	92.963
YNL129W_mRNA	723	564.461	460	20.4024
YML015C_mRNA	1041	882.461	673	19.0931
YOR354C_mRNA	2079	1920.46	3220	41.9766
YLR372W_mRNA	1038	879.461	6318	179.854
YMR197C_mRNA	654	495.461	890	44.9715
YKL105C_mRNA	3399	3240.46	1603	12.3846
YGR102C_mRNA	552	393.519	794	50.5139
YBL062W_mRNA	381	223.485	180.11	20.1765
YDR332W_mRNA	2070	1911.46	1010	13.2286
YML014W_mRNA	840	681.461	1015	37.2891
YBR301W_mRNA	363	205.913	48.6972	5.92075
YBR076W_mRNA	1065	906.461	159	4.39142
YPR036W_mRNA	1437	1278.46	10982	215.056
YNR014W_mRNA	639	480.461	238	12.4015
YOR217W_mRNA	2586	2427.46	2706.85	27.917
YOR298W_mRNA	1440	1281.46	217	4.23946
YIL085C_mRNA	1554	1395.46	948	17.0078
YDR510W_mRNA	306	151.595	1298	214.362
YNL005C_mRNA	1116	957.461	2124	55.538
YPL031C_mRNA	918	759.461	1956	64.4793
YER098W_mRNA	2265	2106.46	777	9.23473
YBR210W_mRNA	429	270.862	863	79.7664
YLR154W-C_mRNA	375	217.595	224600	25841.4
YPL237W_mRNA	858	699.461	3962.33	141.822
YNL174W_mRNA	573	414.519	363.87	21.9765
YGL233W_mRNA	2733	2574.46	2411	23.4459
YDL055C_mRNA	1086	927.461	48759	1316.18
YJL001W_mRNA	648	489.461	7392	378.095
YGL072C_mRNA	360	203.022	110.851	13.6695
YHL010C_mRNA	1758	1599.46	582	9.10974
YML106W_mRNA	681	522.461	5216	249.943
YJR061W_mRNA	2808	2649.46	1330	12.5676
YOL006C_mRNA	2310	2151.46	3519	40.9489
YOR259C_mRNA	1314	1155.46	6403	138.735
YDR480W_mRNA	972	813.461	377	11.6028
YOR318C_mRNA	306	151.595	76	12.5512
YOR320C_mRNA	1476	1317.46	2362	44.8847
YJL212C_mRNA	2400	2241.46	5062	56.5389
YHR102W_mRNA	3243	3084.46	2430	19.7235
YKL169C_mRNA	384	226.44	566.713	62.6565
YGL056C_mRNA	1584	1425.46	1485	26.0812
YDL103C_mRNA	1434	1275.46	2817	55.2938
YLR363C_mRNA	657	498.461	425	21.3459
YDL085C-A_mRNA	207	69.015	365	132.405
YGR104C_mRNA	924	765.461	663	21.6844
YFL053W_mRNA	1776	1617.46	368	5.69601
YBR106W_mRNA	567	408.519	8144	499.094
YML025C_mRNA	861	702.461	1144	40.7719
YGR240C_mRNA	2964	2805.46	48581	433.53
YJL024C_mRNA	585	426.491	1008	59.1707
YGR243W_mRNA	441	282.816	43	3.80646
YNL335W_mRNA	678	519.461	168.695	8.13028
YEL035C_mRNA	501	342.568	68	4.96957
YBR005W_mRNA	642	483.461	1234	63.9014
YMR172C-A_mRNA	384	226.44	71.8307	7.94169
YKL150W_mRNA	909	750.461	2468	82.3329
YLR207W_mRNA	2502	2343.46	3029	32.3592
YPL053C_mRNA	1341	1182.46	2732	57.843
YFR030W_mRNA	3108	2949.46	2240	19.0135
YPR109W_mRNA	885	726.461	998	34.3934
YPR159C-A_mRNA	102	14.3986	79	137.361
YMR193W_mRNA	777	618.461	648	26.2313
YOR222W_mRNA	924	765.461	1263	41.3083
YLR312W-A_mRNA	762	603.461	1154	47.8755
YAL020C_mRNA	1002	843.461	1116.1	33.128
YJR125C_mRNA	1227	1068.46	2767	64.8346
YGR275W_mRNA	474	315.667	550	43.6204
YGL088W_mRNA	366	208.816	112694	13511.2
YJR051W_mRNA	1506	1347.46	2067	38.4044
YGR020C_mRNA	357	200.117	2661	332.903
YGR100W_mRNA	2853	2694.46	2612	24.2693
YDR350C_mRNA	2055	1896.46	1561	20.607
YHR063C_mRNA	1140	981.461	2450	62.4956
YER063W_mRNA	657	498.461	1441	72.3751
YLR188W_mRNA	2088	1929.46	2607	33.8269
YBR153W_mRNA	735	576.461	829	36.0032
YAL032C_mRNA	1140	981.461	857	21.8607
YER127W_mRNA	1074	915.461	1812	49.5536
YLR011W_mRNA	576	417.491	243	14.5719
YBR132C_mRNA	1791	1632.46	1425	21.8539
YML052W_mRNA	909	750.461	2159	72.0246
YCL055W_mRNA	1008	849.461	1371	40.4064
YOL165C_mRNA	432	273.844	3.07753	0.281356
YPL122C_mRNA	1542	1383.46	1290	23.3442
YLR159W_mRNA	345	188.534	96.1514	12.768
YPL085W_mRNA	6588	6429.46	7961	30.9991
YML079W_mRNA	606	447.491	1627	91.0247
YER154W_mRNA	1209	1050.46	2231	53.1712
YOL007C_mRNA	1026	867.461	2323	67.0434
YOR307C_mRNA	1362	1203.46	2465	51.2792
YGR231C_mRNA	933	774.461	5976	193.182
YDR342C_mRNA	1713	1554.46	3480.61	56.0574
YAL015C_mRNA	1200	1041.46	1076	25.8658
YHR050W-A_mRNA	171	45.0602	178	98.8972
YGR215W_mRNA	333	176.988	631	89.2571
YLR328W_mRNA	1206	1047.46	2162	51.6743
YAL028W_mRNA	1587	1428.46	265	4.64445
YML101C-A_mRNA	318	162.799	193.863	29.8125
YHR137C-A_mRNA	651	492.461	0	0
YOL051W_mRNA	3246	3087.46	2386.15	19.3487
YML047C_mRNA	1059	900.461	2.21062	0.0614617
YFR003C_mRNA	468	309.698	1098	88.7606
YKL023C-A_mRNA	228	84.7966	829	244.756
YHL017W_mRNA	1599	1440.46	2811	48.8558
YGR018C_mRNA	330	174.106	371.733	53.4533
YFL039C_mRNA	1128	969.461	64212	1658.22
YGL152C_mRNA	678	519.461	85.2386	4.10809
YGL212W_mRNA	951	792.461	214	6.76071
YAL042C-A_mRNA	378	220.522	711.248	80.7468
YOR091W_mRNA	1038	879.461	2878	81.9277
YLR171W_mRNA	390	232.363	205.261	22.1154
YJR112W-A_mRNA	330	174.106	577	82.9696
YAL065C_mRNA	387	229.41	55.0753	6.01038
YJR050W_mRNA	708	549.461	558	25.4246
YJR011C_mRNA	786	627.461	271	10.8128
YDR087C_mRNA	837	678.461	1766	65.1662
YPR104C_mRNA	2811	2652.46	1745	16.4704
YBR166C_mRNA	1359	1200.46	2045	42.6483
YLR241W_mRNA	2349	2190.46	4733	54.0951
YNL240C_mRNA	1476	1317.46	2126	40.4001
YOR079C_mRNA	942	783.461	780	24.9249
YLR245C_mRNA	429	270.862	415	38.3581
YOL022C_mRNA	1227	1068.46	2358	55.2512
YAL009W_mRNA	780	621.461	813	32.7517
YNL318C_mRNA	1623	1464.46	6.35379	0.10862
YDL236W_mRNA	939	780.461	2955	94.7901
YGL066W_mRNA	1974	1815.46	741	10.2185
YJR136C_mRNA	1266	1107.46	721	16.2991
YJL200C_mRNA	2370	2211.46	4361	49.37
YHL035C_mRNA	4779	4620.46	4034	21.8578
YDR012W_mRNA	1089	930.461	14618.9	393.344
YDL121C_mRNA	450	291.787	1056	90.6054
YKL138C-A_mRNA	210	71.219	393	138.151
YNL256W_mRNA	2475	2316.46	4440	47.986
YDR525W-A_mRNA	240	94.2628	375	99.5973
YIL008W_mRNA	300	146.044	622	106.626
YIL030W-A_mRNA	339	182.764	93.2931	12.7796
YLR360W_mRNA	1320	1161.46	1024	22.0725
YCR003W_mRNA	552	393.519	792	50.3867
YOR278W_mRNA	828	669.461	541	20.2315
YOR024W_mRNA	324	168.452	2	0.297242
YJL188C_mRNA	309	154.366	1412.99	229.162
YER032W_mRNA	2631	2472.46	843	8.53601
YLR205C_mRNA	954	795.461	249	7.83677
YDL190C_mRNA	2886	2727.46	4475	41.0763
YBR221W-A_mRNA	105	15.0128	38	63.3693
YPR186C_mRNA	1290	1131.46	951	21.0425
YDL047W_mRNA	936	777.461	2432	78.3144
YDR099W_mRNA	822	663.461	11021	415.874
YJL170C_mRNA	630	471.461	334	17.7361
YPR201W_mRNA	1215	1056.46	289	6.84859
YBR131C-A_mRNA	90	12.1608	0	0
YBR161W_mRNA	1131	972.461	739	19.0252
YMR174C_mRNA	207	69.015	284	103.022
YHR043C_mRNA	741	582.461	1135.17	48.7921
YDR092W_mRNA	462	303.719	2591	213.576
YDR164C_mRNA	2175	2016.46	2377	29.5118
YBR109C_mRNA	444	285.807	5201	455.587
YPL138C_mRNA	1062	903.461	832	23.0553
YOL148C_mRNA	1815	1656.46	1330	20.1014
YIL076W_mRNA	891	732.461	3500	119.63
YGL060W_mRNA	1926	1767.46	1274	18.0458
YGL185C_mRNA	1140	981.461	844	21.5291
YPR030W_mRNA	3366	3207.46	835	6.51751
YJL129C_mRNA	3708	3549.46	4515	31.8458
YOL078W_mRNA	3531	3372.46	1563	11.603
YJR112W_mRNA	606	447.491	468	26.1829
YIR036W-A_mRNA	402	244.188	160.74	16.48
YIL029C_mRNA	429	270.862	133	12.2931
YER180C-A_mRNA	258	108.804	101	23.2398
YIR023W_mRNA	2913	2754.46	1985.61	18.0474
YEL071W_mRNA	1491	1332.46	24057	452.005
YDR058C_mRNA	981	822.461	516	15.7069
YJR103W_mRNA	1737	1578.46	3503	55.5601
YHR115C_mRNA	1251	1092.46	939	21.5187
YNL012W_mRNA	1896	1737.46	562	8.098
YLR161W_mRNA	345	188.534	96.1514	12.768
YBR255W_mRNA	2085	1926.46	799	10.3835
YJL044C_mRNA	1377	1218.46	1687	34.6625
YDL020C_mRNA	1596	1437.46	2008	34.9723
YBR205W_mRNA	1215	1056.46	2999.87	71.0896
YLR287C_mRNA	1068	909.461	2224	61.222
YDL025C_mRNA	1863	1704.46	1618	23.7656
YBR296C-A_mRNA	120	19.3701	12	15.5098
YGR145W_mRNA	2124	1965.46	3502	44.6075
YNR029C_mRNA	1290	1131.46	1097	24.273
YDR374C_mRNA	921	762.461	22	0.722373
YHL007C_mRNA	2820	2661.46	4246.36	39.9442
YJL157C_mRNA	2493	2334.46	5388	57.7827
YKL082C_mRNA	1305	1146.46	764.376	16.6918
YCR022C_mRNA	345	188.534	20	2.65582
YLR366W_mRNA	306	151.595	3.46739	0.572631
YDL207W_mRNA	1617	1458.46	1235	21.1997
YDR270W_mRNA	3015	2856.46	2431.76	21.3132
YCR089W_mRNA	4830	4671.46	963	5.16096
YMR218C_mRNA	3309	3150.46	2056	16.3383
YOR089C_mRNA	633	474.461	1356	71.551
YMR315W_mRNA	1050	891.461	9968	279.938
YMR001C_mRNA	2118	1959.46	2217	28.326
YDR152W_mRNA	798	639.461	1957	76.6185
YDL148C_mRNA	2433	2274.46	3475	38.2501
YOL098C_mRNA	3114	2955.46	12955	109.741
YJR142W_mRNA	1029	870.461	1403	40.352
YLR410W_mRNA	3441	3282.46	5664	43.1997
YOR171C_mRNA	1875	1716.46	2094.22	30.5454
YBL043W_mRNA	774	615.461	491	19.9727
YJL034W_mRNA	2049	1890.46	104311	1381.4
YEL057C_mRNA	702	543.461	137	6.31115
YNL130C-A_mRNA	147	31.273	24	19.2131
YOL089C_mRNA	3093	2934.46	1447	12.3452
YAR014C_mRNA	2130	1971.46	3417	43.3924
YNL107W_mRNA	681	522.461	603	28.8948
YHR018C_mRNA	1392	1233.46	2878	58.4147
YOL150C_mRNA	312	157.145	38.8826	6.19458
YLR230W_mRNA	306	151.595	883.021	145.829
YLR097C_mRNA	1035	876.461	861	24.5939
YLR397C_mRNA	2343	2184.46	4241	48.605
YEL069C_mRNA	1695	1536.46	184.009	2.99829
YLR120C_mRNA	1710	1551.46	5492	88.623
YDR379C-A_mRNA	240	94.2628	477	126.688
YLR335W_mRNA	2163	2004.46	4080	50.9588
YNR065C_mRNA	3351	3192.46	2099.16	16.4618
YNL332W_mRNA	1023	864.461	49.2017	1.42492
YKR070W_mRNA	1059	900.461	1813	50.4068
YGL011C_mRNA	759	600.461	7105	296.235
YGR147C_mRNA	867	708.461	1862	65.7992
YGR036C_mRNA	720	561.461	722	32.1939
YJL183W_mRNA	1269	1110.46	3443	77.623
YNL023C_mRNA	2898	2739.46	4380	40.0282
YAL037C-B_mRNA	975	816.461	13063.5	400.573
YOR095C_mRNA	777	618.461	1442	58.3727
YJR031C_mRNA	4227	4068.46	2914	17.9315
YLR399C_mRNA	2061	1902.46	5132	67.5348
YML121W_mRNA	933	774.461	1218	39.3735
YGL122C_mRNA	1578	1419.46	5158	90.9734
YLL044W_mRNA	447	288.787	3983.27	345.317
YDR218C_mRNA	1272	1113.46	84	1.88869
YDL018C_mRNA	678	519.461	790	38.0742
YMR085W_mRNA	1299	1140.46	178	3.90747
YHR076W_mRNA	1032	873.461	1597	45.7739
YJL066C_mRNA	759	600.461	1322.02	55.1201
YMR105W-A_mRNA	195	60.5364	60	24.8137
YBR130C_mRNA	1278	1119.46	1281	28.6482
YKR021W_mRNA	2748	2589.46	1640	15.8559
YOL146W_mRNA	585	426.491	635	37.2752
YOR224C_mRNA	441	282.816	4109	363.738
YMR122C_mRNA	375	217.595	86	9.89477
YFL029C_mRNA	1107	948.461	870	22.9645
YBR206W_mRNA	324	168.452	568.128	84.4357
YOR302W_mRNA	78	9.76242	509	1305.32
YGL261C_mRNA	363	205.913	5.35654	0.651265
YAR053W_mRNA	297	143.266	104	18.1738
YLR453C_mRNA	1188	1029.46	330	8.02529
YJR077C_mRNA	936	777.461	4154	133.766
YDR507C_mRNA	3429	3270.46	3555	27.2137
YBR122C_mRNA	534	375.532	1907	127.134
YLL057C_mRNA	1239	1080.46	342	7.92453
YMR217W_mRNA	1578	1419.46	15870	279.905
YDL003W_mRNA	1701	1542.46	2173	35.2697
YLR388W_mRNA	171	45.0602	2474	1374.56
YPR190C_mRNA	1965	1806.46	3354	46.4827
YPL043W_mRNA	2058	1899.46	3734.42	49.2209
YNR056C_mRNA	1686	1527.46	673	11.0307
YGL041C_mRNA	204	66.7829	0	0
YEL043W_mRNA	2871	2712.46	3072	28.354
YKR016W_mRNA	1623	1464.46	1355	23.1642
YGR099W_mRNA	2067	1908.46	996	13.0657
YGR046W_mRNA	1158	999.461	1223	30.635
YDR524C-B_mRNA	201	64.6911	15895	6151.38
YFL030W_mRNA	1158	999.461	412	10.3202
YMR298W_mRNA	453	294.739	1364	115.86
YDR371W_mRNA	1536	1377.46	863	15.6851
YBR295W_mRNA	3651	3492.46	1921	13.7706
YNL186W_mRNA	2379	2220.46	6531	73.6365
YMR057C_mRNA	372	214.653	143.759	16.7669
YLR249W_mRNA	3135	2976.46	144542	1215.77
YER096W_mRNA	1539	1380.46	283	5.13238
YER017C_mRNA	2286	2127.46	4350	51.1899
YFL058W_mRNA	1023	864.461	50.032	1.44897
YJL064W_mRNA	396	238.277	113.219	11.8958
YML042W_mRNA	2013	1854.46	561	7.57359
YEL019C_mRNA	804	645.461	216	8.378
YDR359C_mRNA	2949	2790.46	2417.68	21.691
YMR320W_mRNA	306	151.595	185	30.5523
YFL016C_mRNA	1536	1377.46	2369	43.0569
YDL180W_mRNA	1644	1485.46	1254	21.1345
YLR151C_mRNA	1023	864.461	229	6.63203
YKR033C_mRNA	426	267.898	0	0
YHL019C_mRNA	1818	1659.46	502.956	7.58787
YGL188C-A_mRNA	141	28.2652	232	205.491
YNL153C_mRNA	390	232.363	1406	151.487
YPL108W_mRNA	507	348.568	248	17.8123
YMR287C_mRNA	2910	2751.46	1838	16.7239
YNL130C_mRNA	1182	1023.46	5902	144.373
YCL016C_mRNA	1143	984.461	665	16.9114
YBR004C_mRNA	1302	1143.46	1508	33.0169
YIL053W_mRNA	753	594.461	37871	1594.92
YLR260W_mRNA	2064	1905.46	1488	19.5506
YHR061C_mRNA	945	786.461	714	22.7289
YNL088W_mRNA	4287	4128.46	4714	28.5863
YLL010C_mRNA	1284	1125.46	1107	24.6249
YGR216C_mRNA	1830	1671.46	1404	21.0294
YBR202W_mRNA	2538	2379.46	3841	40.4131
YER009W_mRNA	378	220.522	3907	443.555
YDL133W_mRNA	1314	1155.46	1276	27.6473
YAL036C_mRNA	1110	951.461	4045	106.435
YMR289W_mRNA	1125	966.461	1532	39.6854
YKR059W_mRNA	1188	1029.46	27877	677.943
YGR047C_mRNA	3078	2919.46	2059	17.6567
YKR069W_mRNA	1782	1623.46	706	10.8873
YOR286W_mRNA	450	291.787	1915	164.308
YJL136W-A_mRNA	84	10.9345	2	4.57917
YOR046C_mRNA	1449	1290.46	4883	94.7324
YPL105C_mRNA	2550	2391.46	3287	34.4107
YDR335W_mRNA	3675	3516.46	6579	46.8393
YLR133W_mRNA	1749	1590.46	1565	24.6347
YNL216W_mRNA	2484	2325.46	4096	44.0968
YLR329W_mRNA	795	636.461	146	5.74299
YIL101C_mRNA	1944	1785.46	176	2.46785
YDR351W_mRNA	2595	2436.46	1869	19.2047
YDL150W_mRNA	1269	1110.46	1568.29	35.3573
YBR001C_mRNA	2343	2184.46	1609	18.4403
YKR053C_mRNA	1215	1056.46	1113	26.3754
YIL120W_mRNA	1692	1533.46	658	10.7426
YPL168W_mRNA	1293	1134.46	502	11.0782
YFR040W_mRNA	3009	2850.46	5124	45.004
YOR388C_mRNA	1131	972.461	96.043	2.47258
YML048W_mRNA	1212	1053.46	9256	219.969
YOR228C_mRNA	909	750.461	440	14.6785
YGR238C_mRNA	2649	2490.46	1179	11.852
YLL011W_mRNA	1470	1311.46	3777	72.1022
YPR018W_mRNA	1821	1662.46	745	11.2192
YOL112W_mRNA	1479	1320.46	910	17.2533
YGR282C_mRNA	942	783.461	29301	936.314
YER104W_mRNA	627	468.461	245	13.0933
YOR141C_mRNA	2646	2487.46	2797	28.1509
YPR132W_mRNA	438	279.816	7664.21	685.727
YNL276C_mRNA	396	238.277	260.093	27.3277
YCL031C_mRNA	894	735.461	2633	89.6289
YNL108C_mRNA	813	654.461	1303.66	49.8699
YLR384C_mRNA	4050	3891.46	11438	73.5858
YPL222C-A_mRNA	246	98.9766	83.8171	21.201
YKL218C_mRNA	981	822.461	776	23.6213
YCL048W-A_mRNA	240	94.2628	92	24.4345
YDL177C_mRNA	513	354.556	252	17.794
YJR010C-A_mRNA	285	132.42	479	90.5607
YMR250W_mRNA	1758	1599.46	6270	98.141
YOL131W_mRNA	327	171.286	73	10.6698
YPR137W_mRNA	1722	1563.46	3824.21	61.2367
YLR203C_mRNA	1311	1152.46	4374	95.0187
YPL219W_mRNA	1479	1320.46	508	9.63152
YBL113C_mRNA	2379	2220.46	874.101	9.85542
YMR230W-A_mRNA	189	56.3441	14	6.22066
YNL252C_mRNA	846	687.461	1307	47.5975
YDR171W_mRNA	1128	969.461	1268	32.745
YDR364C_mRNA	1368	1209.46	1258	26.0403
YBR288C_mRNA	1452	1293.46	1266	24.504
YLR156C-A_mRNA	132	24.1016	765.75	795.423
YKL167C_mRNA	414	256.038	730	71.3798
YCR018C_mRNA	666	507.461	1706	84.1653
YCL022C_mRNA	516	357.556	45.3495	3.1753
YBR282W_mRNA	441	282.816	655	57.9821
YJR033C_mRNA	4074	3915.46	3003	19.2012
YOR049C_mRNA	1065	906.461	501	13.8371
YER067W_mRNA	486	327.624	288.292	22.03
YDR309C_mRNA	1152	993.461	2633	66.3524
YGL132W_mRNA	336	179.898	76.612	10.6617
YBL072C_mRNA	603	444.491	15069.7	848.785
YAL059C-A_mRNA	423	264.951	3.82611	0.361533
YFL041W_mRNA	1869	1710.46	3608	52.8092
YOL143C_mRNA	510	351.568	2198	156.522
YLR394W_mRNA	1449	1290.46	747	14.4921
YCR087C-A_mRNA	462	303.719	0.000363172	2.99363e-05
YBR103W_mRNA	1608	1449.46	909	15.7005
YOR172W_mRNA	2361	2202.46	1691	19.2217
YDL239C_mRNA	2373	2214.46	713	8.0608
YDL228C_mRNA	642	483.461	3945.34	204.305
YJL068C_mRNA	900	741.461	3105	104.841
YDL156W_mRNA	1569	1410.46	647	11.4842
YBR107C_mRNA	738	579.461	532	22.985
YDL016C_mRNA	303	148.814	148.849	25.0415
YJL112W_mRNA	2145	1986.46	1481	18.6652
YMR124W_mRNA	2832	2673.46	1633	15.2922
YBL024W_mRNA	2055	1896.46	6844	90.3489
YMR311C_mRNA	690	531.461	1362	64.1597
YKL142W_mRNA	660	501.461	2979	148.727
YJL039C_mRNA	5052	4893.46	7734	39.5681
YOR149C_mRNA	1551	1392.46	1261	22.6719
YDR524W-C_mRNA	90	12.1608	5764	11866.4
YJL180C_mRNA	978	819.461	1037	31.6816
YLR021W_mRNA	540	381.519	539	35.3695
YBR012C_mRNA	420	261.977	460	43.9593
YBR188C_mRNA	423	264.951	374	35.3397
YJL147C_mRNA	1149	990.461	502	12.6889
YPL029W_mRNA	2214	2055.46	1601	19.5002
YGR169C_mRNA	1215	1056.46	1146	27.1574
YLR331C_mRNA	378	220.522	200.308	22.7407
YLR450W_mRNA	3138	2979.46	3455	29.0313
YLR140W_mRNA	327	171.286	76.4513	11.1743
YMR322C_mRNA	714	555.461	13.7817	0.621165
YDL085W_mRNA	1638	1479.46	307	5.19507
YLR157W-E_mRNA	165	41.3207	0	0
YJR116W_mRNA	840	681.461	422	15.5034
YDR300C_mRNA	1287	1128.46	3062	67.9321
YGR063C_mRNA	309	154.366	841.767	136.52
YPL113C_mRNA	1191	1032.46	482.283	11.6946
YKL011C_mRNA	1062	903.461	487	13.4951
YLR390W_mRNA	339	182.764	563	77.1214
YDL168W_mRNA	1161	1002.46	3729	93.1283
YPL190C_mRNA	2409	2250.46	3776	42.0066
YKL160W_mRNA	438	279.816	1392	124.544
YPL241C_mRNA	807	648.461	244	9.42025
YHR068W_mRNA	1164	1005.46	7505	186.871
YGR256W_mRNA	1479	1320.46	996	18.8838
YOL164W_mRNA	1941	1782.46	1083	15.2113
YPL281C_mRNA	1314	1155.46	51.0098	1.10524
YLR291C_mRNA	1146	987.461	4128	104.659
YPL023C_mRNA	1974	1815.46	3007	41.4671
YJL025W_mRNA	1545	1386.46	1138	20.549
YPR043W_mRNA	279	127.053	5459	1075.68
YKL144C_mRNA	639	480.461	1261	65.7073
YML119W_mRNA	1074	915.461	533	14.5762
YOR011W_mRNA	4185	4026.46	2391	14.8666
YGL036W_mRNA	2730	2571.46	2685	26.1409
YHR218W-A_mRNA	318	162.799	34.8314	5.35642
YKL055C_mRNA	837	678.461	706	26.0517
YBL075C_mRNA	1950	1791.46	11828	165.295
YPR116W_mRNA	834	675.461	676	25.0555
YER044C-A_mRNA	1227	1068.46	315	7.38089
YHR037W_mRNA	1728	1569.46	3502	55.8627
YLR408C_mRNA	369	211.731	88	10.4053
YHR012W_mRNA	849	690.461	2098	76.0717
YGR192C_mRNA	999	840.461	689062	20525.7
YOR071C_mRNA	1797	1638.46	1402.76	21.4341
YNL181W_mRNA	1224	1065.46	1773	41.6608
YDR360W_mRNA	435	276.816	204.322	18.4791
YDR195W_mRNA	1602	1443.46	560	9.71269
YGL191W_mRNA	390	232.363	1467	158.059
YDR321W_mRNA	1146	987.461	3671	93.0724
YLR240W_mRNA	2628	2469.46	1993	20.2051
YJR062C_mRNA	1374	1215.46	1149	23.6666
YGR051C_mRNA	324	168.452	41	6.09346
YKR043C_mRNA	816	657.461	3443	131.106
YOR022C_mRNA	2148	1989.46	591	7.43719
YOR125C_mRNA	702	543.461	843	38.8343
YGR013W_mRNA	1863	1704.46	1101	16.1717
YIL032C_mRNA	357	200.117	24	3.00251
YBR102C_mRNA	2262	2103.46	1534	18.2578
YNL197C_mRNA	1986	1827.46	1482	20.3028
YHR144C_mRNA	939	780.461	909	29.1588
YER101C_mRNA	1293	1134.46	555	12.2479
YDR237W_mRNA	879	720.461	1795	62.375
YDL127W_mRNA	927	768.461	1951	63.5612
YOL141W_mRNA	2088	1929.46	1658	21.5132
YER121W_mRNA	345	188.534	58	7.70186
YNL064C_mRNA	1230	1071.46	18324	428.155
YCL023C_mRNA	348	191.457	14.2879	1.86834
YNL202W_mRNA	879	720.461	357.079	12.4082
YGR123C_mRNA	1542	1383.46	3335	60.3512
YHR077C_mRNA	3270	3111.46	3071	24.71
YOR101W_mRNA	930	771.461	3192	103.587
YOR263C_mRNA	408	250.122	292.012	29.2284
YKR039W_mRNA	1809	1650.46	437	6.62877
YOR383C_mRNA	615	456.476	5201	285.25
YPL252C_mRNA	519	360.556	445.896	30.9612
YHR156C_mRNA	1023	864.461	410	11.8739
YDR107C_mRNA	2019	1860.46	1522	20.481
YLR018C_mRNA	900	741.461	1990	67.1926
YLR344W_mRNA	384	226.44	6804.47	752.311
YPR047W_mRNA	1410	1251.46	698	13.9635
YDR472W_mRNA	852	693.461	1210	43.6838
YDL030W_mRNA	1593	1434.46	831	14.5034
YGL209W_mRNA	1149	990.461	1101	27.8296
Q0092_mRNA	141	28.2652	0	0
YOR056C_mRNA	1380	1221.46	2493	51.0975
YJR090C_mRNA	3456	3297.46	4236	32.1613
YKL019W_mRNA	951	792.461	2109	66.6278
YML043C_mRNA	1524	1365.46	1786	32.746
YOL075C_mRNA	3885	3726.46	2670	17.9379
YBR006W_mRNA	1494	1335.46	1720	32.2444
YNL283C_mRNA	1512	1353.46	1511	27.9496
YML046W_mRNA	1890	1731.46	1780	25.7374
YOR073W-A_mRNA	234	89.5064	88.6308	24.7906
YKL184W_mRNA	1401	1242.46	2912	58.6766
YOR246C_mRNA	993	834.461	2981	89.436
YLR412W_mRNA	825	666.461	1240	46.5804
YML004C_mRNA	981	822.461	8279	252.011
YAL002W_mRNA	3825	3666.46	3442	23.5028
YDR468C_mRNA	675	516.461	912	44.2093
YER019C-A_mRNA	267	116.61	2453	526.645
YLR447C_mRNA	1038	879.461	8624	245.498
YIL142C-A_mRNA	333	176.988	450.472	63.7208
YBL051C_mRNA	2007	1848.46	2598	35.1873
YOR042W_mRNA	1236	1077.46	2524.1	58.6491
YLR361C-A_mRNA	297	143.266	225	39.3184
YDL084W_mRNA	1341	1182.46	13074	276.808
YDL203C_mRNA	1872	1713.46	1714	25.0434
YOR236W_mRNA	636	477.461	678	35.5507
YPL119C-A_mRNA	264	114.006	129	28.3281
YMR071C_mRNA	504	345.568	1239	89.7625
YOR183W_mRNA	390	232.363	4	0.430972
YDL025W-A_mRNA	105	15.0128	0	0
YBR196C_mRNA	1665	1506.46	82422	1369.75
YPL194W_mRNA	1839	1680.46	573	8.53656
YJR035W_mRNA	3258	3099.46	1225	9.89479
